1379912400.0,122.22
1379998800.0,122.54
1380085200.0,123.42
1380171600.0,123.48
1380258000.0,123.5
1380344400.0,124.75
1380430800.0,125.18
1380517200.0,123.1
1380603600.0,125.49
1380690000.0,99.81
1380776400.0,116.82
1380862800.0,121.29
1380949200.0,121.14
1381035600.0,121.68
1381122000.0,123.24
1381208400.0,124.32
1381294800.0,125.84
1381381200.0,125.7
1381467600.0,125.51
1381554000.0,126.52
1381640400.0,130.42
1381726800.0,133.04
1381813200.0,138.64
1381899600.0,137.42
1381986000.0,142.73
1382072400.0,149.59
1382158800.0,159.81
1382245200.0,163.06
1382331600.0,174.18
1382418000.0,183.86
1382504400.0,200.62
1382590800.0,183.15
1382677200.0,178.12
1382763600.0,175.9
1382850000.0,185.69
1382936400.0,187.87
1383022800.0,198.19
1383109200.0,194.55
1383195600.0,198.23
1383282000.0,198.51
1383368400.0,200.85
1383454800.0,207.63
1383544800.0,225.2
1383631200.0,239.29
1383717600.0,253.69
1383804000.0,283.3
1383890400.0,323.77
1383976800.0,336.14
1384063200.0,311.9
1384149600.0,332.63
1384236000.0,349.34
1384322400.0,393.28
1384408800.0,410.72
1384495200.0,409.17
1384581600.0,428.82
1384668000.0,476.29
1384754400.0,674.38
1384840800.0,541.83
1384927200.0,572.67
1385013600.0,695.87
1385100000.0,747.48
1385186400.0,776.7
1385272800.0,751.38
1385359200.0,778.68
1385445600.0,899.2
1385532000.0,948.41
1385618400.0,1037.75
1385704800.0,1120.4
1385791200.0,1124.76
1385877600.0,946.92
1385964000.0,1038.35
1386050400.0,1068.67
1386136800.0,1147.25
1386223200.0,1042.03
1386309600.0,834.03
1386396000.0,694.47
1386482400.0,795.4
1386568800.0,898.02
1386655200.0,990
1386741600.0,883.26
1386828000.0,875.75
1386914400.0,898.21
1387000800.0,867.49
1387087200.0,879.47
1387173600.0,712.51
1387260000.0,683.84
1387346400.0,522.23
1387432800.0,698.45
1387519200.0,622.84
1387605600.0,608.96
1387692000.0,617.82
1387778400.0,673.17
1387864800.0,667.62
1387951200.0,687.36
1388037600.0,765.21
1388124000.0,746.72
1388210400.0,730.47
1388296800.0,745.07
1388383200.0,754.76
1388469600.0,757.5
1388556000.0,770.44
1388642400.0,808.05
1388728800.0,830.02
1388815200.0,858.98
1388901600.0,940.1
1388988000.0,951.39
1389074400.0,810.58
1389160800.0,859.95
1389247200.0,860.89
1389333600.0,884.67
1389420000.0,930.9
1389506400.0,873.26
1389592800.0,857.96
1389679200.0,851.83
